Name,Material,Spec,Quantity,Unit,Remarks,Time
,木皮,27#天然白木(7.5cm ),3600,米,米,2019-10-16 06:45:26
,木皮,20#黑木(8cm ),315,米,米,2019-10-16 06:44:46
,木皮,19#榆木12-2S (31cm ),315,米,米,2019-10-16 06:41:14
,木皮,19#榆木12-2S (8cm ),300,米,米,2019-10-16 06:40:16
,木皮,18#橡木108DS(8cm ),630,米,米,2019-10-16 06:37:24
,木皮,18#橡木108DS(26cm ),630,米,米,2019-10-16 06:36:46
,木皮,30#白藤904S (26cm ),640,米,米,2019-10-16 06:36:25
,木皮,30#白藤904S (16cm ),4020,米,米,2019-10-14 09:45:11
,木皮,22#银橡07S（5.5cm）,900,米,米,2019-10-14 01:15:56
,木皮,23黑橡24S (30cm ),335,米,米,2019-10-14 01:15:19
,方料,31*53-3.06米,828,根,支,2019-10-14 01:13:25
,型材,PF26-28（面宽）*21（高度）-3米,65,根,支,2019-10-14 01:12:37
,型材,PF07-28*48-3米,25,根,支,2019-10-14 01:12:18
,铝合金,320-喷砂三酸拉丝亮银（6.15米）,122,根,支,2019-10-14 01:11:57
,铝合金,ZA58-拉丝哑黑3.47米,31,根,支,2019-10-14 01:09:23
,铝合金,508-喷砂拉丝亚黑（6.2米）,10,根,支,2019-10-14 00:56:48
,铝合金,350-喷砂拉丝亚黑（6.2米）,20,根,支,2019-10-14 00:56:13
,铝合金,350-灰砂纹（6.15米）,141,根,支,2019-10-14 00:55:25
,铝合金,320-喷砂拉丝亚黑（6.2米）,60,根,支,2019-10-13 01:21:44
,铝合金,350-喷砂拉丝亮银（6.15米）,3,根,支,2019-10-13 01:21:20
,铝合金,350-喷砂三酸拉丝玫瑰金（6.2米）,13,根,支,2019-10-13 01:20:51
,铝合金,350-白砂纹（6.15米）,50,根,支,2019-10-13 01:20:27
,铝合金,508-喷砂拉丝亚黑（6.2米）,90,根,支,2019-10-13 01:20:02
,铝合金,508-喷砂拉丝亚银（6.2米）,90,根,支,2019-10-13 01:19:46
,铝合金,508-喷砂三酸拉丝亮金（6.2米）,90,根,支,2019-10-13 01:19:23
,铝合金,320-喷砂三酸拉丝亮金（6.2米）,61,根,支,2019-10-13 01:18:41
,铝合金,350-喷砂拉丝亚黑（6.2米）,160,根,支,2019-10-13 01:18:07
,铝合金,350-喷砂三酸拉丝亮金（6.2米）,245,根,支,2019-10-13 01:17:21
,铝合金,350-红砂纹（6.15米）,16,根,支,2019-10-13 01:16:56
,铝合金,350-喷砂拉丝亚银（6.2米）,20,根,支,2019-10-13 01:16:28
,型材,PF01-18*33-3米,54,根,支,2019-10-13 01:15:20
,型材,PF08-48*28-3米,101,根,支,2019-10-13 01:12:07
,型材,PF06-28*33-3米,182,根,支,2019-10-13 01:11:42
,型材,PF09-20*50.8-3米,72,根,支,2019-10-13 01:11:05
,方料,31*53-3.02米,1104,根,支,2019-10-13 01:07:32
,木皮,19#榆木12-2S (8cm ),300,米,米,2019-10-13 01:07:06
,木皮,20#黑木(6.5cm ),350,米,米,2019-10-13 01:06:34
,木皮,23#黑橡24S (8cm ),335,米,米,2019-10-13 01:05:49
,木皮,14#银梨1Q （8cm ）,300,米,米,2019-10-13 01:05:20
,木皮,4#黑杏AE 03S (8cm ),300,米,米,2019-10-13 01:04:30
,木皮,27#天然白木(7.5cm ),5178,米,米,2019-10-13 01:03:59
,木皮,14#银梨1Q （9.2cm ）,300,米,米,2019-10-13 01:03:23
,铝合金,350-喷砂拉丝亚银（6.2米）,10,根,支,2019-10-13 01:02:53
,铝合金,350-棕砂纹（6.15米）,10,根,支,2019-10-13 01:02:26
,铝合金,350-白砂纹（6.15米）,10,根,支,2019-10-13 01:01:58
,铝合金,350-喷砂三酸拉丝亮金(6.2米),20,根,支,2019-10-11 01:17:09
,铝合金,ZA32-拉丝亮金（6.15米）(仟像）,16,根,支,2019-10-11 01:16:41
,铝合金,ZA33-拉丝亚黑（6.15米）(小彭）,16,根,支,2019-10-11 01:15:38
,型材,PF01-18*33-3米,272,根,支,2019-10-11 01:14:32
,型材,LF01-25*45-3米,36,根,支,2019-10-11 01:13:28
,型材,LF02-30*50-3米,122,根,支,2019-10-11 01:13:13
,方料,23*44*3030,2445,根,支,2019-10-11 00:58:40
,木皮,4#黑杏AE 03S (9.2cm ),670,米,米,2019-10-11 00:57:22
,木皮,16#秋香09S (8cm ),500,米,米,2019-10-11 00:56:48
,木皮,4#黑杏AE 03S (8cm ),600,米,米,2019-10-11 00:56:24
,铝合金,350-喷砂拉丝亚黑（6.2米）,60,根,支,2019-10-10 11:14:26
,方料,23*44*3030,6734,根,支,2019-10-10 01:12:03
,铝合金,320-白砂纹（6.15米）,80,根,支,2019-10-10 01:10:26
,铝合金,320-喷砂拉丝亚银（6.2米）,20,根,支,2019-10-10 01:09:56
,铝合金,508-白砂纹（6.15米）,10,根,支,2019-10-10 01:09:13
,铝合金,350-白砂纹（6.15米）,8,根,支,2019-10-10 01:08:50
,铝合金,350-喷砂拉丝亚黑（6.2米）,274,根,支,2019-10-10 01:08:27
,铝合金,350-喷砂三酸拉丝亮金（6.2米）,133,根,支,2019-10-10 01:08:03
,铝合金,350-喷砂三酸拉丝亮金（4.35米）,765,根,支,2019-10-10 01:07:32
,铝合金,320-拉丝亚黑（2.7米）,3,根,支,2019-10-10 01:06:57
,铝合金,508-喷砂拉丝亚银（6.2米）,15,根,支,2019-10-10 01:06:26
,铝合金,508-喷砂拉丝亚黑（6.2米）,30,根,支,2019-10-10 01:06:02
,铝合金,350-喷砂三酸拉丝玫瑰金（6.2米）,20,根,支,2019-10-10 01:05:31
,铝合金,320-喷砂拉丝亚黑（6.2米）,20,根,支,2019-10-10 01:05:12
,铝合金,350-喷砂拉丝亚黑（6.2米）,250,根,支,2019-10-10 01:04:42
,铝合金,350-红砂纹（6.15米）,2,根,支,2019-10-10 01:03:24
,铝合金,350-黑砂纹（6.15米）,2,根,支,2019-10-10 01:03:03
,型材,LF02-30*50-3米,451,根,支,2019-10-10 01:02:24
,型材,LF02-30*50-3.06米,512,根,支,2019-10-10 01:02:09
,型材,PF07-28*48-3米,54,根,支,2019-10-10 01:01:08
,型材,PF01-18*33-3米,163,根,支,2019-10-10 01:00:40
,方料,21*36*3.02米,9680,根,支,2019-10-10 00:59:20
,木皮,22#银橡07S（5.5cm）,270,米,米,2019-10-10 00:58:48
,木皮,14#银梨1Q （30cm ）,325,米,米,2019-10-10 00:58:24
,木皮,18#橡木108DS(8cm ),665,米,米,2019-10-10 00:58:02
,木皮,18#橡木108DS(30cm ),1005,米,米,2019-10-10 00:57:44
,木皮,18#橡木108DS(16cm ),3045,米,米,2019-10-10 00:56:58
,铝合金,ZA33-拉丝亮金（6.2米）(小彭）,601,根,支,2019-10-08 00:59:52
,铝合金,ZA33-拉丝亚黑（6.15米）(小彭）,726,根,支,2019-10-08 00:57:37
,铝合金,ZA33-拉丝亮金（6.2米）(小彭）,105,根,支,2019-10-07 08:56:45
,铝合金,ZA33-白砂纹（6.15米）(小彭）,74,根,支,2019-10-07 06:10:55
,铝合金,508-喷砂拉丝亚黑（6.2米）,2,根,支,2019-10-07 00:42:40
,铝合金,508-灰砂纹（6.15米）,4,根,支,2019-10-07 00:42:18
,铝合金,350-白砂纹（6.15米）,668,根,支,2019-10-07 00:41:32
,铝合金,320-白砂纹（6.15米）,655,根,支,2019-10-07 00:41:07
,方料,21*40-3.02米,212,根,支,2019-10-07 00:40:35
,型材,PF22-20（面宽11.4）*40（高度）-3米（烟台蒋）,805,根,支,2019-10-07 00:40:12
,型材,PF06-28*33-3米,150,根,支,2019-10-07 00:39:48
,方料,25 X 48X 3.02米,1000,根,支,2019-10-07 00:39:30
,方料,31*53-3.06米,897,根,支,2019-10-07 00:39:04
,方料,31*35-3.02米,828,根,支,2019-10-07 00:38:39
,木皮,18#橡木108DS(9.2cm ),1747,米,米,2019-10-07 00:33:50
,木皮,24#黑胡桃1001S (31cm ),335,米,米,2019-10-07 00:33:20
,木皮,02#橡木609S (9.2cm ),682,米,米,2019-10-07 00:32:47
,木皮,17#雀巢52N（30cm),350,米,米,2019-10-07 00:32:19
,木皮,20#黑木(6.5cm ),664,米,米,2019-10-07 00:31:24
,木皮,22#银橡7S (30cm ),335,米,米,2019-10-07 00:30:54
,木皮,23黑橡24S (30cm ),335,米,米,2019-10-07 00:30:20
,木皮,25#天然柚木（5188S 31cm ）,300,米,米,2019-10-07 00:29:50
,木皮,24#黑胡桃（1001S 8cm）,335,米,米,2019-10-07 00:29:17
,木皮,26#楸木188-1C (30cm ),900,米,米,2019-10-07 00:28:51
,铝合金,508-黑砂文（6.15米）,123,根,支,2019-10-02 10:46:03
,铝合金,350-喷砂三酸拉丝亮金（6.2米）,75,根,支,2019-10-02 10:41:49
,铝合金,320-喷砂三酸拉丝亮银（6.15米）,25,根,支,2019-10-02 10:34:09
,铝合金,320-白砂纹（6.15米）,200,根,支,2019-10-01 08:15:07
,铝合金,508-黑砂文（6.15米）,38,根,支,2019-10-01 08:09:46
,铝合金,350-棕砂纹（6.15米）,10,根,支,2019-10-01 07:59:58
,铝合金,320-喷砂拉丝亚银（6.2米）,550,根,支,2019-09-30 10:07:14
,铝合金,350-蓝砂纹（6.15米）,9,根,支,2019-09-30 10:01:17
,铝合金,508-喷砂三酸拉丝亮金（6.2米）,61,根,支,2019-09-30 09:58:22
,铝合金,508-白砂纹（6.15米）,31,根,支,2019-09-30 09:54:52
,铝合金,320-拉丝亚黑（2.7米）,11,根,支,2019-09-30 09:48:05
,铝合金,ZA34-白砂纹（6.15米）(梵澜堂),2,根,支,2019-09-30 09:41:01
,铝合金,350-拉丝亚银3.07米(罗庄),6,根,支,2019-09-30 09:38:38
,木皮,30#白藤904S (9.2cm ),335,米,米,2019-09-30 09:35:35
,木皮,27#天然白木(7.5cm ),1800,米,米,2019-09-30 09:34:11
,木皮,26#楸木188-1C （16CM）,300,米,米,2019-09-30 09:32:44
,木皮,26#楸木188-1C (9.2cm ),305,米,米,2019-09-30 09:30:50
,木皮,26#楸木188-1C (5.5cm ),200,米,米,2019-09-30 09:29:40
,木皮,26#楸木188-1C (11cm ),3450,米,米,2019-09-30 09:28:34
,木皮,25天然柚木(5188S 9.2cm ),335,米,米,2019-09-30 09:27:18
,木皮,24#黑胡桃（1001S 9.2cm）,506,米,米,2019-09-30 09:25:33
,木皮,24#黑胡桃（1001S 8cm）,335,米,米,2019-09-30 09:25:15
,木皮,24#黑胡桃1001S (31cm ),335,米,米,2019-09-30 09:23:30
,木皮,23#黑橡24S (8cm ),300,米,米,2019-09-30 09:21:52
,木皮,22#银橡07S（5.5cm）,260,米,米,2019-09-30 09:18:41
,木皮,20#黑木(14cm ),690,米,米,2019-09-30 09:14:47
,木皮,18#橡木108DS(8cm ),1366,米,米,2019-09-30 09:11:59
,木皮,16#秋香09S (26cm ),10,米,米,2019-09-30 09:06:10
,型材,23*30*3020,300,根,米,2019-09-30 09:04:37
,木皮,08#橡木3347Q(9.2cm),672,米,米,2019-09-30 09:00:56
,木皮,1#雪花木（30cm),114,米,米,2019-09-30 08:59:53
,型材,PF26-28（面宽）*21（高度）-3米,104,根,支,2019-09-30 08:05:40
,型材,PF23-18（面宽）*40（高度）-3米,257,根,支,2019-09-30 08:04:19
,型材,PF09-20*50.8-3米,158,根,支,2019-09-30 07:57:25
,型材,PF07-28*48-3米,680,根,支,2019-09-30 07:56:26
,型材,PF05-15*40-3米,1018,根,支,2019-09-30 07:54:25
,型材,PF02-20（面宽）*35（高度）-3米,6440,根,支,2019-09-30 07:53:16
,型材,PF01-18*33-3米,715,根,支,2019-09-30 07:52:01
,型材,PF 23-18✘40✘3060米,638,根,支,2019-09-30 07:49:34
,型材,LF01-25*45-3米,19,根,支,2019-09-30 07:48:21
,型材,23*30*3020,2909,根,支,2019-09-30 07:43:25
,方料,31*36.5-3.02米,348,根,支,2019-09-30 07:40:25
,方料,23*44*3060,702,根,支,2019-09-30 07:34:16
,方料,20✘22✘2.44米,471,根,支,2019-09-30 07:29:22
,方料,22*31-3.02米,2648,根,支,2019-09-30 07:17:10
,方料,23*44*3030,950,根,支,2019-09-30 07:12:48
,方料,22*31-3.02米,158,根,支,2019-09-30 07:01:53
,方料,21X 40X 3.06米,54,根,支,2019-09-30 06:44:33
,方料,21*40-3.02米,1080,根,支,2019-09-30 06:43:04
,方料,23*41-3.02米,1400,根,支,2019-09-30 06:37:40
,方料,31*53-3.06米,3264,根,支,2019-09-30 06:18:23
,方料,31*53-3.02米,22,根,支,2019-09-30 06:17:58
,型材,PF01-18*33-3米,54,根,支,2019-09-30 00:17:18
,铝合金,350-黑砂纹（6.15米）,20,根,支,2019-09-30 00:16:56
,铝合金,508-喷砂拉丝亚黑（6.2米）,150,根,支,2019-09-30 00:16:28
,方料,21*36.5-3.02米,105,根,支,2019-09-30 00:02:55
,型材,PF02-20（面宽）*35（高度）-3米,450,根,支,2019-09-30 00:01:13
,型材,PF26-28（面宽）*21（高度）-3米,65,根,支,2019-09-29 00:46:41
,型材,PF04-15*28-3米,78,根,支,2019-09-29 00:46:18
,铝合金,320-喷砂拉丝亚银（6.2米）,20,根,支,2019-09-29 00:45:53
,铝合金,350-喷砂拉丝亚黑（6.2米）,420,根,支,2019-09-29 00:45:24
,铝合金,350-喷砂三酸拉丝玫瑰金（6.2米）,21,根,支,2019-09-29 00:44:40
,铝合金,508-喷砂三酸拉丝亮金（6.2米）,2,根,支,2019-09-29 00:44:07
,铝合金,ZA33-拉丝亚黑（6.15米）(小彭）,15,根,支,2019-09-29 00:43:39
,铝合金,ZA33-拉丝亮金（6.2米）(小彭）,3,根,支,2019-09-29 00:43:18
,铝合金,320-拉丝亚黑（2.7米）,5,根,支,2019-09-29 00:42:55
,铝合金,320-喷砂拉丝亚黑（6.2米）,60,根,支,2019-09-29 00:42:36
,铝合金,350-喷砂三酸拉丝亮金（6.2米）,20,根,支,2019-09-29 00:42:10
,铝合金,320-白砂纹（6.15米）,42,根,支,2019-09-29 00:41:46
,型材,PF09-20*50.8-3米,36,根,支,2019-09-29 00:41:24
,型材,LF03-30*35-3米,90,根,支,2019-09-29 00:41:07
,型材,LF01-25*45-3米,472,根,支,2019-09-29 00:40:45
,木皮,26#楸木188-1C (30cm ),300,米,米,2019-09-29 00:40:27
,木皮,25#天然柚木（5188S 8cm ）,336,米,米,2019-09-29 00:40:02
,铝合金,ZA58-拉丝哑黑3.47米,450,根,支,2019-09-28 02:36:53
,型材,LF03-30✘35✘3.02米前宽7MM,45,根,支,2019-09-28 02:25:49
,型材,PF03-20*35-3米（内衬条）,24151,根,支,2019-09-28 02:24:30
,铝合金,350-蓝砂纹（6.15米）,20,根,支,2019-09-28 01:58:42
,铝合金,350-喷砂拉丝亚银（6.2米）,20,根,支,2019-09-28 01:58:27
,铝合金,350-喷砂拉丝亚黑（6.2米）,80,根,支,2019-09-28 01:58:01
,铝合金,350-红砂纹（6.15米）,20,根,支,2019-09-28 01:57:34
,铝合金,350-喷砂三酸拉丝亮金（6.2米）,20,根,支,2019-09-28 01:57:00
,铝合金,350-喷砂三酸拉丝玫瑰金（6.2米）,2,根,支,2019-09-28 01:56:15
,铝合金,508-喷砂拉丝亚黑（6.2米）,4,根,支,2019-09-28 01:55:57
,铝合金,320-白砂纹（6.15米）,82,根,支,2019-09-28 01:55:18
,型材,PF06-28*33-3米,90,根,支,2019-09-28 01:54:47
,型材,LF02-30*50-3.06米,91,根,支,2019-09-28 01:54:21
,型材,PF10-40（宽）*22（高）-3米,71,根,支,2019-09-28 01:53:49
,型材,PF01-18*33-3米,488,根,支,2019-09-28 01:53:23
,型材,LF03-30✘35前宽7mm,45,根,支,2019-09-28 01:52:45
,型材,LF03-30*35-3米,45,根,支,2019-09-28 01:52:10
,型材,LF02-30*50-3.06米,91,根,支,2019-09-28 01:44:29
,型材,PF26-28（面宽）*21（高度）-3米,260,根,支,2019-09-28 01:44:07
,型材,PF04-15*28-3米,10,根,支,2019-09-28 01:43:42
,型材,PF23-18（面宽）*40（高度）-3米,110,根,支,2019-09-28 01:43:21
,方料,23✘53✘3020,828,根,支,2019-09-28 01:43:01
,方料,13*43-3.02米,75,根,支,2019-09-28 01:42:05
,方料,21*36*3.02米,272,根,支,2019-09-28 01:39:50
,方料,21*36*3.02米,272,根,支,2019-09-28 01:39:29
,方料,22*31-3.02米,1324,根,支,2019-09-28 01:38:47
,木皮,18#橡木108DS(14cm ),350,米,米,2019-09-28 01:37:19
,木皮,6#柚木38Q (31cm ),680,米,米,2019-09-28 01:36:51
,木皮,19#榆木12-2S (8cm ),300,米,米,2019-09-28 01:35:59
,木皮,27#天然白木(7.5cm ),9000,米,米,2019-09-28 01:27:52
,木皮,22#银橡07S（5.5cm）,260,米,米,2019-09-28 01:27:28
,木皮,24#黑胡桃（1001S 8cm）,335,米,米,2019-09-28 01:26:57
,木皮,14#银梨1Q （8cm ）,600,米,米,2019-09-28 01:26:29
,木皮,16#秋香09S (26cm ),335,米,米,2019-09-28 01:25:59
,木皮,22#银橡7S (9.2cm ),300,米,米,2019-09-28 01:25:27
,木皮,02#橡木609S (9.2cm ),342,米,米,2019-09-28 01:24:47
,木皮,19#榆木12-2S (8cm ),300,米,米,2019-09-28 01:24:10
,木皮,18#橡木108DS(8cm ),1005,米,米,2019-09-28 01:23:32
,木皮,08#橡木3347Q(9.2cm),337,米,米,2019-09-28 01:22:39
,铝合金,ZA34-白砂纹（6.15米）(梵澜堂),35,根,支,2019-09-26 09:43:41
,型材,PF06-28*33-3米,270,根,支,2019-09-25 01:17:49
,型材,PF23-18（面宽）*40（高度）-3米,165,根,支,2019-09-25 01:17:14
,型材,PF07-28*48-3米,270,根,支,2019-09-25 01:16:49
,型材,PF06-28*33-3米,271,根,支,2019-09-25 01:16:29
,型材,PF01-18*33-3米,1108,根,支,2019-09-25 01:16:10
,型材,PF01-18*33-3米,10108,根,支,2019-09-25 01:15:09
,方料,13*43-3.02米,75,根,支,2019-09-25 01:12:48
,方料,15*28-3.02米,30,根,支,2019-09-25 01:12:19
,方料,29✘35✘3.02米,1188,根,支,2019-09-25 01:11:59
,木皮,25天然柚木(5188S 9.2cm ),335,米,米,2019-09-25 01:10:44
,木皮,19#榆木12-2S (9.2cm ),335,米,米,2019-09-25 01:10:19
,木皮,10#黑檀2427S (9.2cm ),335,米,米,2019-09-25 01:09:33
,木皮,20#黑木(9.2cm ),500,米,米,2019-09-25 01:09:06
,木皮,22#银橡7S (9.2cm ),253,米,米,2019-09-25 01:08:34
,木皮,23黑橡24S (9.2cm ),300,米,米,2019-09-25 01:08:07
,木皮,23#黑橡24S (8cm ),300,米,米,2019-09-25 01:07:31
,木皮,24#黑胡桃（1001S 8cm）,335,米,米,2019-09-25 01:07:07
,木皮,02#橡木609S (9.2cm ),335,米,米,2019-09-25 01:06:39
,木皮,4#黑杏AE 03S (8cm ),640,米,米,2019-09-25 01:06:12
,木皮,14#银梨1Q （8cm ）,600,米,支,2019-09-25 01:05:24
,铝合金,350-白砂纹（6.15米）,40,根,支,2019-09-25 01:04:44
,铝合金,ZA34-白砂纹（6.15米）(梵澜堂),82,根,支,2019-09-25 01:04:19
,铝合金,350-喷砂拉丝亚黑（6.2米）,280,根,支,2019-09-25 01:03:52
,铝合金,320-白砂纹（6.15米）,11,根,支,2019-09-25 01:03:13
,铝合金,508-喷砂拉丝亚黑（6.2米）,75,根,支,2019-09-25 01:02:42
,铝合金,508-喷砂三酸拉丝亮金（6.2米）,30,根,支,2019-09-25 01:02:14
,铝合金,350-喷砂三酸拉丝亮金（6.2米）,100,根,支,2019-09-25 01:01:51
,铝合金,508-喷砂三酸拉丝亮金（6.2米）,100,根,支,2019-09-23 23:38:41
,铝合金,350-灰砂纹（6.15米）,20,根,支,2019-09-23 01:54:05
,铝合金,ZA33-拉丝亚黑（6.15米）(小彭）,24,根,支,2019-09-23 01:53:42
,铝合金,320-喷砂三酸拉丝亮金（6.2米）,20,根,支,2019-09-23 01:53:14
,铝合金,320-喷砂拉丝亚黑（6.2米）,60,根,支,2019-09-23 01:52:45
,铝合金,508-喷砂三酸拉丝亮金（6.2米）,30,根,支,2019-09-23 01:52:17
,铝合金,350-红砂纹（6.15米）,14,根,支,2019-09-23 01:51:48
,铝合金,350-白砂纹（6.15米）,8,根,支,2019-09-23 01:51:14
,铝合金,350-拉丝哑黑(4.52米),120,根,支,2019-09-23 01:50:44
,铝合金,350-喷砂三酸拉丝亮金（6.2米）,175,根,支,2019-09-23 01:42:24
,型材,LF02-30*50-3.06米,1025,根,支,2019-09-23 01:41:58
,型材,LF02-30*50-3米,854,根,支,2019-09-23 01:41:26
,方料,23*44*3030,2948,根,支,2019-09-23 01:39:59
,木皮,6#柚木38Q (31cm ),340,米,米,2019-09-23 01:39:32
,木皮,22#银橡7S (16cm ),1340,米,米,2019-09-23 01:38:21
,木皮,26#楸木188-1C (8cm ),315,米,米,2019-09-23 01:37:51
,木皮,18#橡木108DS(16cm ),1005,米,米,2019-09-23 01:37:18
,木皮,20#黑木(16cm ),345,米,米,2019-09-23 01:36:55
,木皮,20#黑木(31cm ),1200,米,米,2019-09-23 00:58:32
,铝合金,350-黑砂纹（6.15米）,27,根,支,2019-09-22 00:54:44
,铝合金,350-黑砂纹（6.15米）,14,根,支,2019-09-22 00:53:45
,铝合金,350-灰砂纹（6.15米）,18,根,支,2019-09-22 00:52:17
,铝合金,350-棕砂纹（6.15米）,15,根,支,2019-09-22 00:51:00
,铝合金,320-喷砂三酸拉丝亮金（6.2米）,530,根,支,2019-09-22 00:46:53
,铝合金,508-白砂纹（6.15米）,46,根,支,2019-09-21 23:47:34
,铝合金,508-喷砂拉丝亚黑（6.2米）,120,根,支,2019-09-21 23:47:08
,铝合金,508-喷砂三酸拉丝亮金（6.2米）,30,根,支,2019-09-21 23:46:41
,铝合金,508-喷砂拉丝亮银（6.15米）,45,根,支,2019-09-21 23:46:08
,铝合金,350-喷砂拉丝亚黑（6.2米）,20,根,支,2019-09-21 23:45:38
,铝合金,350-喷砂三酸拉丝亮金（6.2米）,20,根,支,2019-09-21 23:45:11
,铝合金,320-喷砂三酸拉丝亮金（6.2米）,30,根,支,2019-09-21 23:44:47
,铝合金,320-喷砂拉丝亚黑（6.2米）,10,根,支,2019-09-21 23:44:20
,型材,LF03-30*35-3米,45,根,支,2019-09-21 23:43:52
,型材,PF22-20（面宽11.4）*40（高度）-3米（烟台蒋）,40,根,支,2019-09-21 23:43:28
,型材,PF09-20*50.8-3米,109,根,支,2019-09-21 23:43:03
,型材,PF01-18*33-3米,580,根,支,2019-09-21 23:42:38
,型材,PF07-28*48-3米,482,根,支,2019-09-21 23:40:48
,方料,15*28-3.02米,135,根,支,2019-09-21 23:38:59
,方料,30*48-3.02米,864,根,支,2019-09-21 23:38:37
,木皮,26#楸木188-1C (11cm ),355,米,米,2019-09-21 23:38:01
,木皮,18#橡木108DS(8cm ),335,米,米,2019-09-21 23:37:13
,木皮,14#银梨1Q （9.2cm ）,600,米,米,2019-09-21 23:36:36
,木皮,08#橡木3347Q(9.2cm),672,米,米,2019-09-21 23:36:09
,木皮,19#榆木12-2S (8cm ),260,米,米,2019-09-21 23:35:45
,铝合金,508-喷砂拉丝亚黑（6.2米）,120,根,支,2019-09-21 00:42:39
,铝合金,320-白砂纹（6.15米）,3,根,支,2019-09-21 00:42:09
,型材,LF01-25*45-3米,110,根,支,2019-09-21 00:40:36
,方料,19*35-3.02米,1980,根,支,2019-09-21 00:40:22
,木皮,5#麦格利38Q (31cm ),335,米,米,2019-09-21 00:39:18
,木皮,23#黑橡24S (8cm ),300,米,米,2019-09-21 00:37:56
,木皮,24#黑胡桃（1001S 8cm）,335,米,米,2019-09-21 00:37:31
,木皮,14#银梨1Q （9.2cm ）,200,米,米,2019-09-21 00:37:01
,木皮,02#橡木609S(8cm),510,米,米,2019-09-21 00:36:33
,木皮,19#榆木12-2S (8cm ),260,米,米,2019-09-21 00:36:03
,木皮,18#橡木108DS(8cm ),650,米,米,2019-09-21 00:35:39
,木皮,01#雪花木9.2cm,1100,米,米,2019-09-21 00:35:17
,木皮,11#秋香801c (30cm),335,米,米,2019-09-21 00:34:48
,木皮,25#天然柚木（5188S 8cm ）,336,米,米,2019-09-21 00:34:25
,木皮,20#黑木(8cm ),2032,米,米,2019-09-21 00:33:59
,铝合金,350-灰砂纹（6.15米）,8,根,支,2019-09-20 02:56:58
,铝合金,350-棕砂纹（6.15米）,32,根,支,2019-09-20 02:56:31
,铝合金,350-拉丝哑黑(4.52米),68,根,支,2019-09-20 02:56:01
,铝合金,350-喷砂拉丝亚黑（6.2米）,540,根,支,2019-09-20 02:55:31
,铝合金,320-白砂纹（6.15米）,145,根,支,2019-09-20 02:55:07
,铝合金,350-白砂纹（6.15米）,60,根,支,2019-09-20 02:54:41
,方料,22*31-3.02米,30,根,支,2019-09-20 02:54:04
,方料,23*44*3030,1500,根,支,2019-09-20 02:53:44
,木皮,10＃黑檀2427S(30cm),335,米,米,2019-09-20 02:53:03
,木皮,20#黑木(31cm ),300,米,米,2019-09-20 02:52:40
,木皮,30#白藤904S (26cm ),358,米,米,2019-09-20 02:52:10
,木皮,22#银橡07S（5.5cm）,810,米,米,2019-09-20 02:51:23
,木皮,17#雀巢52N（6.5cm),245,米,米,2019-09-20 02:50:49
,木皮,4#黑杏AE 03S (8cm ),290,米,米,2019-09-20 02:49:23
,木皮,19#榆木12-2S (8cm ),300,米,米,2019-09-20 02:48:02
,木皮,19#榆木12-2S (14cm ),300,米,米,2019-09-20 02:47:41
,木皮,1#雪花木（7cm),1300,米,米,2019-09-20 02:47:21
,木皮,1#雪花木（16cm),1340,米,米,2019-09-20 02:46:34
,方料,22*31-3.02米,30,根,支,2019-09-18 08:35:16
